community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00956_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00957_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00971_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00976_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00977_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00978_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00982_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01012_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01017_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01027_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01030_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01046_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01048_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01080_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01092_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01101_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01107_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01150_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01157_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01171_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01211_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01217_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01242_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01262_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01270_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01298_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01311_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01324_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01329_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01399_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01401_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01476_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01567_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01599_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01620_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01646_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01647_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01651_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01693_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01695_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01709_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01710_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01716_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01720_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01735_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01741_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01747_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01775_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01777_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01844_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01914_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01919_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01957_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01973_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01977_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01982_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd01997_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02016_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02030_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02069_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02074_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02083_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02096_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02097_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02113_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02120_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02135_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02140_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02152_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02168_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02172_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02182_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02197_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02201_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02210_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02229_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02230_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02246_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02255_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02295_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02333_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02345_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02375_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02394_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02414_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02419_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02431_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02465_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02484_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02498_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02506_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02511_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02524_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02535_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02546_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02552_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02555_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02557_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02566_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02569_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02574_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02590_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02591_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02605_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02611_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02642_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02654_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02656_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02666_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02678_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02692_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02693_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02698_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02701_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02720_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02724_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02730_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02738_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02740_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02775_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02791_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02817_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02820_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02826_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02835_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02843_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02851_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02857_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02862_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02882_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02884_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02886_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02893_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02894_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02920_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02921_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02930_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02935_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02948_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02961_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02964_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02968_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02978_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02979_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02991_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd02993_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03002_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03034_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03048_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03049_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03091_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03163_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03171_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03187_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03192_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03205_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03211_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03279_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03392_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03407_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03414_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03416_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03422_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03424_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03426_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03443_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03444_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03445_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03446_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03447_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03448_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03449_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03453_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03456_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03470_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03471_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03487_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03488_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03490_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03491_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03492_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03494_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03495_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03496_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03517_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03518_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03519_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03520_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03521_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03524_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03559_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03560_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03584_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03585_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03586_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03587_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03593_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03606_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03607_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03608_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03646_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03666_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03671_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03696_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03697_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03698_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03704_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03726_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03734_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03736_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03752_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03830_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03831_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03847_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd03897_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd04097_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd04098_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd04103_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd04104_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd04111_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd04539_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd04918_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd04920_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd05158_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd06707_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd07923_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd07924_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08021_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08023_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08210_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08211_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd08286_e	1.0	0.0	0	0.0
